,favorite_count,tweet_id,retweet_count,truncated
833,12157,768193404517830656,4080,False
834,5309,767884188863397888,1634,False
835,17814,767754930266464257,6221,False
836,8295,767500508068192258,2688,False
837,13643,767191397493538821,4406,False
838,11227,767122157629476866,3261,False
839,0,766864461642756096,6521,False
840,5650,766793450729734144,1565,False
841,2872,766714921925144576,438,False
842,4484,766693177336135680,918,False
843,6671,766423258543644672,1825,False
844,7493,766313316352462849,2166,False
845,0,766078092750233600,2970,False
846,4765,766069199026450432,1003,False
847,4149,766008592277377025,571,False
848,8021,765719909049503744,2475,False
849,5760,765669560888528897,1407,False
850,20539,765395769549590528,3127,False
851,7842,765371061932261376,2475,False
852,12902,765222098633691136,3914,False
853,7099,764857477905154048,2029,False
854,6718,764259802650378240,1745,False
855,812,763956972077010945,61,False
856,14041,763837565564780549,4858,False
857,6004,763183847194451968,1702,False
858,0,763167063695355904,3484,False
859,8163,763103485927849985,2602,False
860,13518,762699858130116608,4190,False
861,12571,762471784394268675,7612,False
862,11503,762464539388485633,4839,False
863,5350,762316489655476224,1298,False
864,35400,762035686371364864,17919,False
865,5992,761976711479193600,2310,False
866,0,761750502866649088,4535,False
867,4707,761745352076779520,979,False
868,55016,761672994376806400,33421,False
869,4578,761599872357261312,1336,False
870,0,761371037149827077,20500,False
871,5792,761334018830917632,1669,False
872,4957,761292947749015552,1265,False
873,5908,761227390836215808,1775,False
874,12482,761004547850530816,3952,False
875,4228,760893934457552897,1104,False
876,7343,760656994973933572,2210,False
877,5485,760641137271070720,1481,False
878,8399,760539183865880579,4168,False
879,4681,760521673607086080,1608,False
880,29618,760290219849637889,13140,False
881,4338,760252756032651264,995,False
882,6334,760190180481531904,2079,False
883,0,760153949710192640,38,False
884,6581,759943073749200896,2382,False
885,16284,759923798737051648,6521,False
886,7433,759846353224826880,2265,False
887,6620,759793422261743616,2173,False
888,0,759566828574212096,24319,False
889,5202,759557299618865152,1341,False
890,9418,759447681597108224,2827,False
891,1846,759446261539934208,561,False
892,6725,759197388317847553,2221,False
893,0,759159934323924993,1359,False
894,16101,759099523532779520,4813,False
895,7227,759047813560868866,2302,False
896,3904,758854675097526272,1027,False
897,12376,758828659922702336,4376,False
898,6339,758740312047005698,1824,False
899,4227,758474966123810816,1132,False
900,5316,758467244762497024,2539,False
901,5756,758405701903519748,2204,False
902,3797,758355060040593408,1245,False
903,21302,758099635764359168,11550,False
904,3001,758041019896193024,433,False
905,7613,757741869644341248,3710,False
906,0,757729163776290825,9299,False
907,5022,757725642876129280,1391,False
908,5026,757611664640446465,1272,False
909,0,757597904299253760,336,False
910,4808,757596066325864448,1219,False
911,16743,757400162377592832,7759,False
912,6462,757393109802180609,2009,False
913,4995,757354760399941633,1637,False
914,6923,756998049151549440,2271,False
915,7342,756939218950160384,2295,False
916,5612,756651752796094464,1511,False
917,11506,756526248105566208,4169,False
918,4359,756303284449767430,1231,False
919,28519,756288534030475264,15071,False
920,7114,756275833623502848,1738,False
921,8092,755955933503782912,3285,False
922,18212,755206590534418437,6148,False
923,23446,755110668769038337,12621,False
924,0,754874841593970688,9193,False
925,7616,754856583969079297,2870,False
926,2854,754747087846248448,591,False
927,5852,754482103782404096,2220,False
928,4147,754449512966619136,846,False
929,8655,754120377874386944,2670,False
930,9726,754011816964026368,4079,False
931,6458,753655901052166144,2492,False
932,8731,753420520834629632,4071,False
933,6384,753398408988139520,2186,False
934,8411,753375668877008896,2655,False
935,0,753298634498793472,6620,False
936,3758,753294487569522689,1191,False
937,41080,753039830821511168,24013,False
938,4283,753026973505581056,1109,False
939,13970,752932432744185856,7798,False
940,7592,752917284578922496,1790,False
941,0,752701944171524096,3291,False
942,6642,752682090207055872,1846,False
943,4878,752660715232722944,1794,False
944,6140,752568224206688256,2605,False
945,8157,752519690950500352,3917,False
946,4238,752334515931054080,1263,False
947,0,752309394570878976,18963,False
948,6569,752173152931807232,2106,False
949,3415,751950017322246144,1060,False
950,5770,751937170840121344,1530,False
951,6428,751830394383790080,2227,False
952,6479,751793661361422336,3320,False
953,8699,751598357617971201,3440,False
954,4849,751583847268179968,1265,False
955,5547,751538714308972544,1445,False
956,3516,751456908746354688,1127,False
957,13791,751251247299190784,6695,False
958,6948,751205363882532864,2086,False
959,5610,751132876104687617,1480,False
960,5306,750868782890057730,1595,False
961,14621,750719632563142656,5747,False
962,4934,750506206503038976,1316,False
963,14569,750429297815552001,4947,False
964,5005,750383411068534784,1309,False
965,758,750381685133418496,39,False
966,3409,750147208377409536,1095,False
967,3990,750132105863102464,1440,False
968,4740,750117059602808832,1466,False
969,3344,750101899009982464,959,False
970,2383,750086836815486976,613,False
971,8653,750071704093859840,3802,False
972,3444,750056684286914561,1011,False
973,3502,750041628174217216,703,False
974,2986,750026558547456000,888,False
975,3568,750011400160841729,1035,False
976,3331,749996283729883136,919,False
977,5569,749981277374128128,2772,False
978,5114,749774190421639168,1493,False
979,6721,749417653287129088,1904,False
980,2892,749403093750648834,622,False
981,9488,749395845976588288,3951,False
982,6076,749317047558017024,2509,False
983,6353,749075273010798592,2360,False
984,5277,749064354620928000,1714,False
985,3425,749036806121881602,896,False
986,11235,748977405889503236,3759,False
987,6461,748932637671223296,2564,False
988,3047,748705597323898880,1067,False
989,5213,748699167502000129,1814,False
990,4659,748692773788876800,1504,False
991,6696,748575535303884801,2272,False
992,2411,748568946752774144,776,False
993,5735,748346686624440324,1413,False
994,8462,748337862848962560,4701,False
995,4078,748324050481647620,867,False
996,4027,748307329658011649,810,False
997,15549,748220828303695873,8825,False
998,6397,747963614829678593,2444,False
999,7310,747933425676525569,2894,False
1000,3243,747885874273214464,1116,False
1001,3084,747844099428986880,851,False
1002,5346,747816857231626240,1316,False
1003,1520,747651430853525504,179,False
1004,14182,747648653817413632,6614,False
1005,2545,747600769478692864,619,False
1006,4065,747594051852075008,1205,False
1007,6110,747512671126323200,1803,False
1008,4249,747461612269887489,1169,False
1009,5965,747439450712596480,2184,False
1010,0,747242308580548608,3257,False
1011,5792,747219827526344708,1791,False
1012,3722,747204161125646336,1038,False
1013,10534,747103485104099331,4548,False
1014,3168,746906459439529985,336,False
1015,6593,746872823977771008,2429,False
1016,5807,746818907684614144,1944,False
1017,5345,746790600704425984,1806,False
1018,10520,746757706116112384,4432,False
1019,6648,746726898085036033,2037,False
1020,5520,746542875601690625,2104,False
1021,0,746521445350707200,1110,False
1022,5094,746507379341139972,1226,False
1023,6637,746369468511756288,1854,False
1024,7565,746131877086527488,2511,False
1025,3904,746056683365994496,931,False
1026,4437,745789745784041472,1207,False
1027,7652,745712589599014916,2636,False
1028,7824,745433870967832576,2894,False
1029,9412,745422732645535745,2768,False
1030,7863,745314880350101504,3131,False
1031,8605,745074613265149952,3976,False
1032,7945,745057283344719872,2585,False
1033,3277,744995568523612160,716,False
1034,8652,744971049620602880,3042,False
1035,6150,744709971296780288,1771,False
1036,7443,744334592493166593,2412,False
1037,131075,744234799360020481,79515,False
1038,1868,744223424764059648,424,False
1039,4551,743980027717509120,1231,False
1040,3999,743895849529389061,1087,False
1041,0,743835915802583040,2387,False
1042,4917,743609206067040256,1560,False
1043,20275,743595368194129920,7445,False
1044,3863,743545585370791937,1066,False
1045,8671,743510151680958465,4185,False
1046,4624,743253157753532416,1366,False
1047,6792,743222593470234624,2164,False
1048,4215,743210557239623680,1560,False
1049,7744,742534281772302336,4011,False
1050,4878,742528092657332225,2245,False
1051,7916,742465774154047488,4382,False
1052,10812,742423170473463808,4319,False
1053,7457,742385895052087300,2266,False
1054,4743,742161199639494656,1547,False
1055,5661,742150209887731712,1783,False
1056,4982,741793263812808706,1698,False
1057,8945,741743634094141440,3144,False
1058,4026,741438259667034112,937,False
1059,9631,741303864243200000,3650,False
1060,10997,741099773336379392,6247,False
1061,10342,741067306818797568,3520,False
1062,7018,740995100998766593,3154,False
1063,3736,740711788199743490,1062,False
1064,3101,740699697422163968,888,False
1065,19881,740676976021798912,7724,False
1066,20648,740373189193256964,9220,False
1067,2727,740365076218183684,495,False
1068,3610,740359016048689152,967,False
1069,7335,740214038584557568,2220,False
1070,21898,739979191639244800,6719,False
1071,4443,739932936087216128,1217,False
1072,4138,739844404073074688,966,False
1073,4185,739623569819336705,1547,False
1074,5897,739606147276148736,1876,False
1075,43694,739544079319588864,24319,False
1076,7887,739485634323156992,3309,False
1077,75163,739238157791694849,52360,False
1078,115,738891149612572673,6,False
1079,4127,738885046782832640,1283,False
1080,3661,738883359779196928,917,False
1081,5575,738537504001953792,1759,False
1082,3599,738402415918125056,955,False
1083,4727,738184450748633089,1360,False
1084,9635,738166403467907072,3828,False
1085,2768,738156290900254721,748,False
1086,5757,737826014890496000,2006,False
1087,10943,737800304142471168,3904,False
1088,5528,737678689543020544,1509,False
1089,11302,737445876994609152,5048,False
1090,3953,737322739594330112,907,False
1091,16040,737310737551491075,8329,False
1092,4736,736736130620620800,1972,False
1093,19450,736392552031657984,8407,False
1094,4367,736365877722001409,1408,False
1095,8901,736225175608430592,3115,False
1096,8652,736010884653420544,3355,False
1097,3934,735991953473572864,1283,False
1098,4397,735648611367784448,1237,False
1099,6776,735635087207878657,2659,False
1100,9629,735274964362878976,4707,False
1101,3675,735256018284875776,993,False
1102,3428,735137028879360001,1092,False
1103,2993,734912297295085568,572,False
1104,13745,734787690684657664,7102,False
1105,2742,734776360183431168,608,False
1106,1646,734559631394082816,451,False
1107,3926,733828123016450049,881,False
1108,4015,733822306246479872,1141,False
1109,3438,733482008106668032,1065,False
1110,4605,733460102733135873,1451,False
1111,44619,733109485275860992,17621,False
1112,2671,732732193018155009,599,False
1113,3855,732726085725589504,1003,False
1114,4016,732585889486888962,868,False
1115,8832,732375214819057664,2838,False
1116,16324,732005617171337216,6154,False
1117,3798,731285275100512256,1090,False
1118,4196,731156023742988288,1434,False
1119,6682,730924654643314689,2234,False
1120,5407,730573383004487680,2435,False
1121,3809,730427201120833536,1176,False
1122,4180,730211855403241472,1182,False
1123,5339,730196704625098752,2172,False
1124,4396,729854734790754305,1268,False
1125,1856,729838605770891264,431,False
1126,4358,729823566028484608,1390,False
1127,6340,729463711119904772,2586,False
1128,2054,729113531270991872,370,False
1129,3460,728986383096946689,917,False
1130,5090,728760639972315136,1911,False
1131,3032,728751179681943552,757,False
1132,3620,728653952833728512,1169,False
1133,5383,728409960103686147,2269,False
1134,3999,728387165835677696,1075,False
1135,4722,728046963732717569,1328,False
1136,4953,728035342121635841,1872,False
1137,4479,728015554473250816,1219,False
1138,3206,727685679342333952,720,False
1139,6431,727644517743104000,1962,False
1140,4900,727524757080539137,1379,False
1141,3623,727314416056803329,834,False
1142,3324,727286334147182592,920,False
1143,4209,727175381690781696,1540,False
1144,3983,727155742655025152,1490,False
1145,7496,726935089318363137,2738,False
1146,4195,726887082820554753,1677,False
1147,3882,726828223124897792,1124,False
1148,4811,726224900189511680,1302,False
1149,7691,725842289046749185,2970,False
1150,4537,725786712245440512,1527,False
1151,5646,725729321944506368,2009,False
1152,1541,725458796924002305,703,False
1153,4040,724983749226668032,1462,False
1154,2593,724771698126512129,725,False
1155,5800,724405726123311104,1847,False
1156,4738,724049859469295616,1984,False
1157,2901,724046343203856385,620,False
1158,4561,724004602748780546,1790,False
1159,4236,723912936180330496,1374,False
1160,8435,723688335806480385,3347,False
1161,3291,723673163800948736,1011,False
1162,5761,723179728551723008,2110,False
1163,4493,722974582966214656,1764,False
1164,5393,722613351520608256,1831,False
1165,5086,721503162398597120,2124,False
1166,2748,721001180231503872,686,False
1167,3400,720785406564900865,866,False
1168,2702,720775346191278080,760,False
1169,4503,720415127506415616,1681,False
1170,6974,720389942216527872,2840,False
1171,3131,720340705894408192,1098,False
1172,4229,720059472081784833,1268,False
1173,5332,720043174954147842,2253,False
1174,5281,719991154352222208,1979,False
1175,4974,719704490224398336,1645,False
1176,5515,719551379208073216,2192,False
1177,3022,719367763014393856,827,False
1178,4822,719339463458033665,1403,False
1179,3711,719332531645071360,1078,False
1180,3818,718971898235854848,1231,False
1181,5720,718939241951195136,1973,False
1182,20697,718631497683582976,9126,False
1183,2669,718613305783398402,542,False
1184,2730,718540630683709445,1137,False
1185,2846,718460005985447936,602,False
1186,5320,718454725339934721,1685,False
1187,2115,718246886998687744,565,False
1188,4217,718234618122661888,1127,False
1189,2660,717841801130979328,670,False
1190,3170,717790033953034240,1272,False
1191,6281,717537687239008257,2069,False
1192,1748,717428917016076293,510,False
1193,3446,717421804990701568,945,False
1194,6826,717047459982213120,2135,False
1195,3583,717009362452090881,1102,False
1196,4627,716802964044845056,1317,False
1197,5204,716791146589110272,1474,False
1198,1339,716730379797970944,475,False
1199,14327,716447146686459905,6643,False
1200,2574,716439118184652801,247,False
1201,3041,716285507865542656,1225,False
1202,5272,716080869887381504,1935,False
1203,3485,715928423106027520,987,False
1204,4085,715758151270801409,1596,False
1205,5093,715733265223708672,1920,False
1206,3055,715704790270025728,634,False
1207,4257,715696743237730304,1454,False
1208,4719,715680795826982913,1813,False
1209,5955,715360349751484417,1772,False
1210,3294,715342466308784130,768,False
1211,2630,715220193576927233,736,False
1212,5578,715200624753819648,2110,False
1213,4550,715009755312439296,1392,False
1214,4094,714982300363173890,1166,False
1215,8028,714962719905021952,4816,False
1216,4503,714957620017307648,1595,False
1217,3571,714631576617938945,1122,False
1218,3938,714606013974974464,1038,False
1219,2962,714485234495041536,1313,False
1220,3281,714258258790387713,808,False
1221,3570,714251586676113411,940,False
1222,2480,714214115368108032,990,False
1223,4673,714141408463036416,1569,False
1224,3564,713919462244790272,869,False
1225,2078,713909862279876608,616,False
1226,3062,713900603437621249,829,False
1227,5308,713761197720473600,1541,False
1228,4802,713411074226274305,1440,False
1229,7854,713177543487135744,3183,False
1230,4851,713175907180089344,1630,False
1231,20378,712809025985978368,7602,False
1232,13474,712717840512598017,5616,False
1233,4531,712668654853337088,1367,False
1234,5799,712438159032893441,1756,False
1235,269,712309440758808576,26,False
1236,4144,712097430750289920,1172,False
1237,3211,712092745624633345,1016,False
1238,3531,712085617388212225,556,False
1239,2451,712065007010385924,700,False
1240,0,711998809858043904,138,False
1241,8776,711968124745228288,2601,False
1242,3095,711743778164514816,1101,False
1243,9756,711732680602345472,4653,False
1244,35865,711694788429553666,20500,False
1245,4228,711652651650457602,1037,False
1246,3996,711363825979756544,1287,False
1247,3596,711306686208872448,819,False
1248,3275,711008018775851008,710,False
1249,4960,710997087345876993,1561,False
1250,2775,710844581445812225,779,False
1251,2937,710833117892898816,606,False
1252,2529,710658690886586372,636,False
1253,5227,710609963652087808,2624,False
1254,4968,710588934686908417,2107,False
1255,2574,710296729921429505,833,False
1256,2308,710283270106132480,580,False
1257,4945,710272297844797440,1425,False
1258,2613,710269109699739648,1257,False
1259,3153,710153181850935296,1006,False
1260,3017,710140971284037632,1008,False
1261,5999,710117014656950272,2233,False
1262,3250,709918798883774466,1215,False
1263,732,709901256215666688,112,False
1264,3824,709852847387627521,1336,False
1265,3865,709566166965075968,1367,False
1266,3593,709556954897764353,1204,False
1267,1620,709519240576036864,277,False
1268,2420,709449600415961088,665,False
1269,2855,709409458133323776,788,False
1270,2615,709225125749587968,647,False
1271,13755,709207347839836162,6567,False
1272,2634,709198395643068416,721,False
1273,2213,709179584944730112,763,False
1274,2236,709158332880297985,470,False
1275,5197,709042156699303936,1864,False
1276,1941,708853462201716736,745,False
1277,3226,708845821941387268,1015,False
1278,1860,708834316713893888,571,False
1279,18036,708810915978854401,7848,False
1280,2997,708738143638450176,917,False
1281,2790,708711088997666817,834,False
1282,2768,708479650088034305,765,False
1283,3357,708469915515297792,926,False
1284,17516,708400866336894977,11330,False
1285,3929,708356463048204288,1520,False
1286,2568,708349470027751425,831,False
1287,4672,708149363256774660,1727,False
1288,3707,708130923141795840,943,False
1289,2937,708119489313951744,1102,False
1290,2124,708109389455101952,610,False
1291,4799,708026248782585858,2166,False
1292,3385,707995814724026368,1273,False
1293,52,707983188426153984,2,False
1294,2941,707969809498152960,1097,False
1295,3593,707776935007539200,1079,False
1296,2718,707741517457260545,696,False
1297,4495,707738799544082433,2785,False
1298,3765,707693576495472641,1133,False
1299,2834,707629649552134146,997,False
1300,18557,707610948723478529,7236,False
1301,2499,707420581654872064,789,False
1302,2486,707411934438625280,673,False
1303,3835,707387676719185920,1490,False
1304,3603,707377100785885184,1214,False
1305,2698,707315916783140866,727,False
1306,3022,707297311098011648,903,False
1307,2796,707059547140169728,759,False
1308,2404,707038192327901184,900,False
1309,4433,707021089608753152,1540,False
1310,2502,707014260413456384,664,False
1311,15961,706904523814649856,8830,False
1312,2264,706901761596989440,680,False
1313,3627,706681918348251136,1103,False
1314,2814,706644897839910912,1224,False
1315,2363,706593038911545345,718,False
1316,3778,706538006853918722,1580,False
1317,3404,706516534877929472,1150,False
1318,3768,706346369204748288,1035,False
1319,23443,706310011488698368,9034,False
1320,1861,706291001778950144,522,False
1321,2979,706265994973601792,1030,False
1322,4291,706169069255446529,2511,False
1323,5636,706166467411222528,1819,False
1324,1632,706153300320784384,437,False
1325,3397,705975130514706432,842,False
1326,3440,705970349788291072,1008,False
1327,2597,705898680587526145,643,False
1328,2132,705786532653883392,596,False
1329,3475,705591895322394625,1308,False
1330,3231,705475953783398401,1045,False
1331,4877,705442520700944385,1859,False
1332,4188,705428427625635840,1931,False
1333,3290,705239209544720384,854,False
1334,2829,705223444686888960,900,False
1335,2342,705102439679201280,585,False
1336,2378,705066031337840642,683,False
1337,4585,704871453724954624,1245,False
1338,2462,704859558691414016,612,False
1339,5594,704847917308362754,1727,False
1340,2906,704819833553219584,1136,False
1341,7283,704761120771465216,3257,False
1342,3212,704499785726889984,1124,False
1343,840,704491224099647488,97,False
1344,3723,704480331685040129,1197,False
1345,8804,704364645503647744,3999,False
1346,1729,704347321748819968,393,False
1347,1653,704134088924532736,519,False
1348,2031,704113298707505153,629,False
1349,3201,704054845121142784,1028,False
1350,2020,703774238772166656,526,False
1351,3621,703769065844768768,1276,False
1352,2853,703631701117943808,772,False
1353,4229,703611486317502464,1709,False
1354,4162,703425003149250560,1559,False
1355,2685,703407252292673536,786,False
1356,3837,703382836347330562,1285,False
1357,2085,703356393781329922,429,False
1358,2152,703268521220972544,618,False
1359,8064,703079050210877440,3494,False
1360,28996,703041949650034688,14198,False
1361,2825,702932127499816960,811,False
1362,1772,702899151802126337,509,False
1363,3516,702684942141153280,1215,False
1364,2398,702671118226825216,634,False
1365,11332,702598099714314240,3712,False
1366,3134,702539513671897089,1091,False
1367,3491,702332542343577600,1755,False
1368,3604,702321140488925184,1156,False
1369,2706,702276748847800320,860,False
1370,5268,702217446468493312,1526,False
1371,3755,701981390485725185,1106,False
1372,4167,701952816642965504,1149,False
1373,3905,701889187134500865,1558,False
1374,3752,701805642395348998,1900,False
1375,2299,701601587219795968,523,False
1376,3080,701570477911896070,1055,False
1377,2902,701545186879471618,680,False
1378,13475,701214700881756160,5812,False
1379,2437,700890391244103680,653,False
1380,2828,700864154249383937,685,False
1381,2637,700847567345688576,558,False
1382,2669,700796979434098688,1085,False
1383,25130,700747788515020802,10673,False
1384,2887,700518061187723268,915,False
1385,2487,700505138482569216,646,False
1386,4537,700462010979500032,2031,False
1387,2903,700167517596164096,836,False
1388,2450,700151421916807169,754,False
1389,8282,700143752053182464,3129,False
1390,2890,700062718104104960,778,False
1391,2262,700029284593901568,661,False
1392,3627,700002074055016451,1529,False
1393,3345,699801817392291840,1088,False
1394,2458,699788877217865730,557,False
1395,3039,699779630832685056,1397,False
1396,2150,699775878809702401,690,False
1397,11252,699691744225525762,5174,False
1398,6515,699446877801091073,2938,False
1399,2384,699434518667751424,577,False
1400,1505,699423671849451520,383,False
1401,2258,699413908797464576,688,False
1402,2053,699370870310113280,497,False
1403,3466,699323444782047232,983,False
1404,2451,699088579889332224,715,False
1405,2677,699079609774645248,745,False
1406,3296,699072405256409088,1325,False
1407,4173,699060279947165696,2059,False
1408,2863,699036661657767936,1345,False
1409,3701,698989035503689728,1113,False
1410,2975,698953797952008193,1020,False
1411,2787,698907974262222848,699,False
1412,2710,698710712454139905,774,False
1413,1608,698703483621523456,425,False
1414,1400,698635131305795584,388,False
1415,2536,698549713696649216,704,False
1416,2046,698355670425473025,516,False
1417,2485,698342080612007937,1074,False
1418,5214,698262614669991936,2268,False
1419,18408,698195409219559425,6750,False
1420,3084,698178924120031232,830,False
1421,1665,697995514407682048,372,False
1422,3592,697990423684476929,1451,False
1423,2638,697943111201378304,776,False
1424,3313,697881462549430272,1337,False
1425,1909,697630435728322560,614,False
1426,3467,697616773278015490,1144,False
1427,3306,697596423848730625,1425,False
1428,2250,697575480820686848,572,False
1429,2281,697516214579523584,1282,False
1430,2662,697482927769255936,765,False
1431,3748,697463031882764288,1552,False
1432,5131,697270446429966336,2087,False
1433,3611,697259378236399616,1136,False
1434,3316,697255105972801536,1315,False
1435,2753,697242256848379904,751,False
1436,3492,696900204696625153,1156,False
1437,2594,696894894812565505,758,False
1438,5317,696886256886657024,2016,False
1439,2689,696877980375769088,802,False
1440,1615,696754882863349760,396,False
1441,2293,696744641916489729,1069,False
1442,2613,696713835009417216,757,False
1443,4274,696518437233913856,1887,False
1444,1339,696490539101908992,170,False
1445,2788,696488710901260288,1166,False
1446,3531,696405997980676096,1284,False
1447,2125,696100768806522880,750,False
1448,3287,695816827381944320,1320,False
1449,3490,695794761660297217,880,False
1450,2060,695767669421768709,854,False
1451,5020,695629776980148225,2377,False
1452,4787,695446424020918272,2026,False
1453,9460,695409464418041856,4017,False
1454,4004,695314793360662529,1675,False
1455,2888,695095422348574720,684,False
1456,3116,695074328191332352,1239,False
1457,1771,695064344191721472,685,False
1458,2918,695051054296211456,885,False
1459,2965,694925794720792577,1043,False
1460,3046,694905863685980160,1053,False
1461,26068,694669722378485760,13517,False
1462,1653,694356675654983680,328,False
1463,2244,694352839993344000,700,False
1464,1727,694342028726001664,557,False
1465,2203,694329668942569472,569,False
1466,4582,694206574471057408,2297,False
1467,3236,694183373896572928,1040,False
1468,3705,694001791655137281,1176,False
1469,2044,693993230313091072,457,False
1470,1896,693942351086120961,413,False
1471,2961,693647888581312512,673,False
1472,1473,693644216740769793,150,False
1473,2790,693642232151285760,472,False
1474,2685,693629975228977152,894,False
1475,1691,693622659251335168,422,False
1476,5565,693590843962331137,2233,False
1477,1802,693582294167244802,292,False
1478,1941,693486665285931008,698,False
1479,3669,693280720173801472,1403,False
1480,2622,693267061318012928,925,False
1481,2459,693262851218264065,568,False
1482,3133,693231807727280129,841,False
1483,8668,693155686491000832,3622,False
1484,1889,693109034023534592,695,False
1485,2056,693095443459342336,523,False
1486,2926,692919143163629568,838,False
1487,2683,692905862751522816,998,False
1488,1971,692901601640583168,682,False
1489,2511,692894228850999298,910,False
1490,3148,692828166163931137,998,False
1491,7496,692752401762250755,4124,False
1492,4739,692568918515392513,1737,False
1493,3504,692535307825213440,1529,False
1494,2021,692530551048294401,474,False
1495,1618,692423280028966913,265,False
1496,10275,692417313023332352,3917,False
1497,2768,692187005137076224,929,False
1498,2369,692158366030913536,896,False
1499,1798,692142790915014657,438,False
1500,3724,692041934689402880,1424,False
1501,3153,692017291282812928,1081,False
1502,4329,691820333922455552,1860,False
1503,8910,691793053716221953,4732,False
1504,3179,691756958957883396,1161,False
1505,2116,691675652215414786,577,False
1506,2608,691483041324204033,656,False
1507,4449,691459709405118465,1294,False
1508,2890,691444869282295808,955,False
1509,21253,691416866452082688,8689,False
1510,2828,691321916024623104,747,False
1511,3253,691096613310316544,1019,False
1512,1867,691090071332753408,385,False
1513,6513,690989312272396288,3282,False
1514,3902,690959652130045952,1421,False
1515,4536,690938899477221376,2245,False
1516,3602,690932576555528194,1143,False
1517,4134,690735892932222976,1442,False
1518,2384,690728923253055490,597,False
1519,2547,690690673629138944,898,False
1520,1435,690649993829576704,325,False
1521,313,690607260360429569,19,False
1522,2163,690597161306841088,681,False
1523,2041,690400367696297985,509,False
1524,3560,690374419777196032,972,False
1525,2925,690360449368465409,1006,False
1526,1644,690348396616552449,573,False
1527,1845,690248561355657216,477,False
1528,3056,690021994562220032,1180,False
1529,2740,690015576308211712,836,False
1530,4004,690005060500217858,1907,False
1531,1561,689999384604450816,424,False
1532,1618,689993469801164801,518,False
1533,1490,689977555533848577,502,False
1534,2651,689905486972461056,787,False
1535,3323,689877686181715968,1344,False
1536,2369,689835978131935233,850,False
1537,3501,689661964914655233,1052,False
1538,11394,689659372465688576,4412,False
1539,2467,689623661272240129,748,False
1540,12795,689599056876867584,6265,False
1541,2257,689557536375177216,519,False
1542,3735,689517482558820352,1609,False
1543,2476,689289219123089408,1056,False
1544,3624,689283819090870273,1250,False
1545,2197,689280876073582592,819,False
1546,1273,689275259254616065,285,False
1547,2805,689255633275777024,1212,False
1548,3348,689154315265683456,1128,False
1549,2232,689143371370250240,579,False
1550,3003,688916208532455424,983,False
1551,2310,688908934925697024,874,False
1552,2307,688898160958271489,890,False
1553,2462,688894073864884227,792,False
1554,1508,688828561667567616,420,False
1555,1043,688804835492233216,227,False
1556,2434,688789766343622656,759,False
1557,2862,688547210804498433,789,False
1558,2520,688519176466644993,825,False
1559,10180,688385280030670848,5035,False
1560,2426,688211956440801280,937,False
1561,2328,688179443353796608,669,False
1562,3093,688116655151435777,888,False
1563,1878,688064179421470721,408,False
1564,6009,687841446767013888,2872,False
1565,2989,687826841265172480,1292,False
1566,2758,687818504314159109,1080,False
1567,2625,687807801670897665,801,False
1568,1935,687732144991551489,750,False
1569,2660,687704180304273409,950,False
1570,2121,687664829264453632,576,False
1571,2104,687494652870668288,654,False
1572,1760,687480748861947905,281,False
1573,2187,687476254459715584,619,False
1574,2243,687460506001633280,614,False
1575,2081,687399393394311168,702,False
1576,22073,687317306314240000,10411,False
1577,4777,687312378585812992,2146,False
1578,6004,687127927494963200,2591,False
1579,2371,687124485711986689,577,False
1580,6370,687109925361856513,2803,False
1581,2571,687102708889812993,1124,False
1582,2449,687096057537363968,695,False
1583,9433,686947101016735744,3582,False
1584,3852,686760001961103360,1551,False
1585,3812,686749460672679938,1666,False
1586,4543,686730991906516992,1350,False
1587,3072,686683045143953408,912,False
1588,4042,686618349602762752,1544,False
1589,2071,686606069955735556,607,False
1590,1928,686394059078897668,769,False
1591,3553,686386521809772549,996,False
1592,2433,686377065986265092,637,False
1593,2398,686358356425093120,776,False
1594,4392,686286779679375361,1887,False
1595,2420,686050296934563840,836,False
1596,1274,686035780142297088,138,False
1597,3424,686034024800862208,1324,False
1598,2704,686007916130873345,472,False
1599,2009,686003207160610816,735,False
1600,2326,685973236358713344,611,False
1601,1801,685943807276412928,696,False
1602,8277,685906723014619143,3303,False
1603,2069,685681090388975616,140,False
1604,2579,685667379192414208,666,False
1605,3557,685663452032069632,1656,False
1606,3218,685641971164143616,885,False
1607,35052,685547936038666240,17465,False
1608,3336,685532292383666176,1298,False
1609,10471,685325112850124800,4535,False
1610,2910,685321586178670592,735,False
1611,3676,685315239903100929,1234,False
1612,2262,685307451701334016,496,False
1613,3419,685268753634967552,1371,False
1614,2566,685198997565345792,764,False
1615,4489,685169283572338688,1620,False
1616,2374,684969860808454144,421,False
1617,7004,684959798585110529,3487,False
1618,3523,684940049151070208,1191,False
1619,3849,684926975086034944,552,False
1620,3848,684914660081053696,1662,False
1621,2053,684902183876321280,605,False
1622,2305,684880619965411328,936,False
1623,38551,684830982659280897,24514,False
1624,2979,684800227459624960,1124,False
1625,9843,684594889858887680,4016,False
1626,4489,684588130326986752,1592,False
1627,3312,684567543613382656,1418,False
1628,2915,684538444857667585,1085,False
1629,4249,684481074559381504,1320,False
1630,2169,684460069371654144,628,False
1631,8999,684241637099323392,3727,False
1632,1369,684225744407494656,239,False
1633,4225,684222868335505415,1563,False
1634,2394,684200372118904832,1177,False
1635,2108,684195085588783105,595,False
